DateTime	Source	Title	lang	search_keywords	Label	preprocessed_text	NounChunks	km_label
2019-09-20 10:30:26	UrduPoint	"راولپنڈی میں انسداد ڈینگی سرگرمیاں تیز تر کر دی گئیں
ڈینگی سے بچائو کیلئے گھر گھر جاکر عوامی آگاہی کے ساتھ سا تھ ہنگامی بنیادوں پر ان ڈور اور آئوٹ ڈور سرولنس بھی یقینی ... مزید"	ur	1	DengueFever	راولپنڈی انسداد ڈینگی سرگرمیاں تیز گئیں ڈینگی بچائو کیلئے گھر گھر عوامی آگاہی تھ ہنگامی بنیادوں ڈور آئوٹ ڈور سرولنس یقینی	['راولپنڈی', 'انسداد ڈینگی سرگرمیاں', 'ڈینگی', 'گھر گھر', 'عوامی آگاہی', 'ساتھ', 'سا تھ', 'ہنگامی بنیادوں', 'ڈور', 'آئوٹ ڈور سرولنس']	2
2019-09-20 10:30:26	UrduPoint	ڈینگی سے بچائو کے لئے سب سے موثر طریقہ حفاظتی تدابیر پر عمل درآمد ہے ، ڈاکٹر اعجاز وہرا	ur	1	DengueFever	ڈینگی بچائو موثر طریقہ حفاظتی تدابیر عمل درآمد ڈاکٹر اعجاز وہرا	['ڈینگی', 'بچائو', 'لئے', 'موثر طریقہ', 'حفاظتی تدابیر', 'عمل', 'ڈاکٹر اعجاز وہرا']	2
2019-09-20 10:49:09	UrduPoint	مسلم لیگ (ن) کی ترجمان مریم اورنگزیب کا ڈینگی کے مریضوں کی تعداد میں اضافہ پر اظہار تشویش	ur	1	DengueFever	مسلم لیگ ن ترجمان مریم اورنگزیب ڈینگی مریضوں تعداد اضافہ اظہار تشویش	['مسلم لیگ ن', 'ترجمان مریم اورنگزیب', 'ڈینگی', 'مریضوں', 'تعداد', 'اضافہ', 'اظہار تشویش']	10
2019-09-20 11:36:59	Voice Of America	پاکستان میں ڈینگی سے 16 اموات، کیسز 9000 سے تجاوز	ur	1	DengueFever	پاکستان ڈینگی اموات کیسز تجاوز	['پاکستان', 'ڈینگی', 'اموات کیسز', 'تجاوز']	2
2019-09-20 11:50:21	UrduPoint	ڈپٹی کمشنر جہلم محمد سیف انور جپہ کی زیر صدارت ڈینگی سے بچاؤ کے حوالے سے اہم اجلاس کا انعقاد	ur	1	DengueFever	ڈپٹی کمشنر جہلم محمد سیف انور جپہ زیر صدارت ڈینگی بچاؤ حوالے اہم اجلاس انعقاد	['ڈپٹی کمشنر جہلم محمد سیف انور جپہ', 'زیر صدارت ڈینگی', 'بچاؤ', 'حوالے', 'اہم اجلاس', 'انعقاد']	11
2019-09-20 11:53:20	UrduPoint	"سیکرٹری پرائمری اینڈ سیکنڈری ہیلتھ کیئر کیپٹن عثمان کا ہیڈ کوارٹر ہسپتال کا دورہ ، انتظامات کاجائزہ لیا 
سیکرٹری ہیلتھ نے ڈینگی کے مرض میں مبتلا مریضوں کی عیادت کی ،ہسپتال ... مزید"	ur	1	DengueFever	سیکرٹری پرائمری اینڈ سیکنڈری ہیلتھ کیئر کیپٹن عثمان ہیڈ کوارٹر ہسپتال دورہ انتظامات جائزہ سیکرٹری ہیلتھ ڈینگی مرض مبتلا مریضوں عیادت ہسپتال	['سیکرٹری پرائمری اینڈ سیکنڈری ہیلتھ کیئر کیپٹن عثمان', 'ہیڈ کوارٹر ہسپتال', 'دورہ انتظامات', 'سیکرٹری ہیلتھ', 'ڈینگی', 'مرض', 'مبتلا مریضوں', 'عیادت', 'ہسپتال']	1
2019-09-20 12:38:03	UrduPoint	"ڈینگی مچھر ،سیکرٹری پرائمری اینڈ سکینڈری ہیلتھ کئیر کی غلط گھروں کی ہسٹری لینے پر سی او راولپنڈی کی سخت سرزنش 

وکیل کالونی اور راول ٹائون سے لاروا برآمد ہونے پر پورے ... مزید"	ur	1	DengueFever	ڈینگی مچھر سیکرٹری پرائمری اینڈ سکینڈری ہیلتھ کئیر غلط گھروں ہسٹری لینے او راولپنڈی سخت سرزنش وکیل کالونی راول ٹائون لاروا برآمد پورے	['ڈینگی مچھر سیکرٹری پرائمری اینڈ سکینڈری ہیلتھ کئیر', 'غلط گھروں', 'ہسٹری', 'سی او راولپنڈی', 'سخت سرزنش وکیل کالونی', 'راول ٹائون', 'لاروا برآمد']	2
2019-09-20 12:46:49	UrduPoint	پنجاب میں ڈینگی کے مزید 348کیسز، تعداد 2 ہزار سے تجاوز کرگئی	ur	1	DengueFever	پنجاب ڈینگی کیسز تعداد ہزار تجاوز کرگئی	['پنجاب', 'ڈینگی', 'مزید کیسز تعداد', 'تجاوز']	10
2019-09-20 12:46:49	UrduPoint	"عوام ڈینگی مہم پر مامور ٹیموں کے ساتھ تعاون کریں‘ڈاکٹر شاہد صد یق

اپوز یشن انسا نی صحت کے معا ملے پر سیا ست کر نے سے بازآ جائے‘رہنما تحریک انصاف"	ur	1	DengueFever	عوام ڈینگی مہم مامور ٹیموں تعاون ڈاکٹر شاہد صد یق اپوز یشن انسا نی صحت معا ملے سیا ست بازآ رہنما تحریک انصاف	['عوام ڈینگی مہم', 'مامور ٹیموں', 'ساتھ تعاون کریںڈاکٹر شاہد صد یق اپوز یشن انسا نی صحت', 'معا', 'ست', 'بازآ جائےرہنما تحریک انصاف']	9
2019-09-20 13:46:35	UrduPoint	سندھ میں رواں برس کانگو سے 18،نگلیریا سے 13،ڈینگی سے 8 افراد جان کی بازی ہار چکے ہیں،ڈاکٹر عمران شاہ	ur	1	DengueFever	سندھ رواں برس کانگو نگلیریا ڈینگی افراد جان بازی ہار چکے ڈاکٹر عمران شاہ	['سندھ', 'رواں برس کانگو', 'نگلیریا', 'ڈینگی', 'افراد جان', 'بازی', 'ہیںڈاکٹر عمران شاہ']	6
2019-09-20 13:59:49	UrduPoint	سندھ میں رواں برس کانگو سے 18، نگلیریا سے 13، ڈینگی سے 8 افراد جان کی بازی ہار چکے ہیں، ڈاکٹر عمران شاہ	ur	1	DengueFever	سندھ رواں برس کانگو نگلیریا ڈینگی افراد جان بازی ہار چکے ڈاکٹر عمران شاہ	['سندھ', 'رواں برس کانگو', 'نگلیریا', 'ڈینگی', 'افراد جان', 'بازی', 'ڈاکٹر عمران شاہ']	6
2019-09-20 14:00:52	UrduPoint	حکومت پنجاب ڈینگی کی روک تھام کے لیے بھر پر اقدامات کر رہی ہے،سردارعبدالحئی دستی	ur	1	DengueFever	حکومت پنجاب ڈینگی روک تھام اقدامات سردارعبدالحئی دستی	['حکومت پنجاب ڈینگی', 'روک تھام', 'اقدامات', 'ہےسردارعبدالحئی']	2
2019-09-20 14:00:54	UrduPoint	ڈینگی لاروا برآمد ہونے پر دوسرا نوٹس جاری ہونے کی صورت میں ادارے کے سربراہ کو گرفتا رکرنے کا فیصلہ	ur	1	DengueFever	ڈینگی لاروا برآمد نوٹس جاری ادارے سربراہ گرفتا رکرنے فیصلہ	['ڈینگی لاروا برآمد', 'نوٹس', 'صورت', 'ادارے', 'سربراہ', 'فیصلہ']	5
2019-09-20 14:08:06	UrduPoint	اسلام آباد انتظامیہ صحت فائونڈیشن کے تعاون سے کل گائوں جنڈیالہ میں مفت ڈینگی آگاہی میڈیکل کیمپ منعقد کرے گی	ur	1	DengueFever	اسلام آباد انتظامیہ صحت فائونڈیشن تعاون کل گائوں جنڈیالہ مفت ڈینگی آگاہی میڈیکل کیمپ منعقد	['اسلام آباد انتظامیہ صحت فائونڈیشن', 'تعاون', 'گائوں جنڈیالہ', 'مفت ڈینگی آگاہی میڈیکل کیمپ']	6
2019-09-20 14:09:47	NawaeWaqt	ڈینگی سے بچاؤ مہم میں ہر شہری حصہ لے ، شہباز شاہین	ur	1	DengueFever	ڈینگی بچاؤ مہم شہری شہباز شاہین	['ڈینگی', 'بچاؤ مہم', 'شہری حصہ', 'شہباز شاہین']	2
2019-09-20 14:09:47	UrduPoint	ڈینگی سے بچاؤ مہم میں ہر شہری حصہ لے ، شہباز شاہین	ur	1	DengueFever	ڈینگی بچاؤ مہم شہری شہباز شاہین	['ڈینگی', 'بچاؤ مہم', 'شہری حصہ', 'شہباز شاہین']	2
2019-09-20 14:13:04	UrduPoint	ڈپٹی کمشنر عرفان علی کاٹھیا کی زیر صدارت انسداد ڈینگی کے حوالے سے اہم اجلاس کا انعقاد	ur	1	DengueFever	ڈپٹی کمشنر عرفان علی کاٹھیا زیر صدارت انسداد ڈینگی حوالے اہم اجلاس انعقاد	['ڈپٹی کمشنر عرفان علی کاٹھیا', 'زیر صدارت انسداد ڈینگی', 'حوالے', 'اہم اجلاس', 'انعقاد']	12
2019-09-20 14:23:00	UrduPoint	"ضلعی انتظامیہ نے کالجوں سکولوں اور یونیورسٹیوں میں ڈینگی کی آگاہی دینے کیلئے پرگرامز اور سیمینار کو جاری رکھے ہوئے ہے ‘صالحہ سعید 

طالبات اپنے گھروںمیں صفائی ستھرائی ... مزید"	ur	1	DengueFever	ضلعی انتظامیہ کالجوں سکولوں یونیورسٹیوں ڈینگی آگاہی کیلئے پرگرامز سیمینار جاری صالحہ سعید طالبات گھروںمیں صفائی ستھرائی	['ضلعی انتظامیہ', 'کالجوں سکولوں', 'یونیورسٹیوں', 'ڈینگی', 'آگاہی', 'پرگرامز', 'سیمینار', 'صالحہ', 'سعید طالبات', 'گھروںمیں صفائی']	5
2019-09-20 14:28:16	UrduPoint	ضلعی انتظامیہ لاہو ر نے انسداد ڈینگی کی گزشتہ روز کی رپورٹ جاری کردی	ur	1	DengueFever	ضلعی انتظامیہ لاہو ر انسداد ڈینگی روز رپورٹ جاری	['ضلعی انتظامیہ لاہو ر', 'انسداد ڈینگی', 'گزشتہ روز', 'رپورٹ', 'جاری کردی']	5
2019-09-20 14:57:04	UrduPoint	پنجاب میں ڈینگی کے مزید 348 کیسز، تعداد 2 ہزار سے تجاوز کرگئی	ur	1	DengueFever	پنجاب ڈینگی کیسز تعداد ہزار تجاوز کرگئی	['پنجاب', 'ڈینگی', 'مزید کیسز تعداد', 'تجاوز']	10
2019-09-20 15:36:08	UrduPoint	"الپوری:شانگلہ میں ڈینگی بے قابو ہوگیا
مریضوں میں مسلسل اضافے سے عوام میں تشویش۔محکمہ صحت وباء کی روک تھام میں ناکام 

 بشام سے مزید14افراد میں ڈینگی وائرس کی تصدیق ہو ... مزید"	ur	1	DengueFever	الپوری شانگلہ ڈینگی قابو مریضوں مسلسل اضافے عوام تشویش محکمہ صحت وباء روک تھام ناکام بشام مزیدافراد ڈینگی وائرس تصدیق	['الپوریشانگلہ', 'ڈینگی بے قابو ہوگیا مریضوں', 'مسلسل اضافے', 'عوام', 'تشویش۔محکمہ صحت وباء', 'روک تھام', 'ناکام بشام', 'مزیدافراد', 'ڈینگی وائرس', 'تصدیق']	9
2019-09-20 15:53:37	UrduPoint	ساہیوال: ڈینگی کے وائرس کے سبب متاثرہ مزید چار افرادڈسٹر کٹ ھیڈ کوارٹر ہسپتال ساہیوال ڈینگی وارڈ دا خل	ur	1	DengueFever	ساہیوال ڈینگی وائرس سبب متاثرہ چار افرادڈسٹر کٹ ھیڈ کوارٹر ہسپتال ساہیوال ڈینگی وارڈ دا خل	['ساہیوال ڈینگی', 'وائرس', 'سبب', 'افرادڈسٹر کٹ ھیڈ کوارٹر ہسپتال ساہیوال ڈینگی وارڈ دا خل']	9
2019-09-20 18:56:53	UrduPoint	"پنجاب حکومت نے ڈینگی کے تمام ٹیسٹ فری کر دئیے
ڈینگی کے تمام ٹیسٹ اور تمام علاج مفت ہوگا ‘ سیکرٹری صحت کیپٹن (ر) محمد عثمان"	ur	1	DengueFever	پنجاب حکومت ڈینگی ٹیسٹ فری دئیے ڈینگی ٹیسٹ علاج مفت سیکرٹری صحت کیپٹن ر محمد عثمان	['پنجاب حکومت', 'ڈینگی', 'ٹیسٹ فری', 'ڈینگی', 'ٹیسٹ', 'علاج', 'سیکرٹری صحت کیپٹن ر محمد عثمان']	9
2019-09-20 20:00:23	UrduPoint	ڈائریکٹرجنرل ہیلتھ سروسز ڈاکٹر کمالان گچکی کی زیرصدارت لسبیلا و دیگر اضلاع میں ڈینگی وائرس سے پیدا ہونے والی صورتحال اس کے سدباب اور حفاظتی اقدامات کے پیش رفت کے حوالے ... مزید	ur	1	DengueFever	ڈائریکٹرجنرل ہیلتھ سروسز ڈاکٹر کمالان گچکی زیر صدارت لسبیلا و دیگر اضلاع ڈینگی وائرس پیدا حال سدباب حفاظتی اقدامات پیش رفت حوالے	['ڈائریکٹرجنرل ہیلتھ سروسز ڈاکٹر کمالان گچکی', 'زیرصدارت لسبیلا', 'دیگر اضلاع', 'ڈینگی وائرس', 'پیدا', 'صورتحال', 'سدباب', 'حفاظتی اقدامات', 'پیش رفت', 'حوالے']	12
2019-09-21 04:56:12	ExpressNews	ڈینگی2011۔۔۔25 ہزار اموات کا سن کر ۔۔۔	ur	1	DengueFever	ڈینگی ہزار اموات سن	['ڈینگی۔۔۔', 'اموات', '۔۔۔']	10
2019-09-21 08:19:29	UrduPoint	ضلعی انتظامیہ نے ڈینگی سے بچائومہم کاآغازکردیا	ur	1	DengueFever	ضلعی انتظامیہ ڈینگی بچائومہم کاآغازکر	['ضلعی انتظامیہ', 'ڈینگی', 'بچائومہم کاآغازکردیا']	5
2019-09-21 08:49:14	UrduPoint	وزیر اعظم کے معاون خصوصی برائے صحت ڈاکٹر ظفر مرزا کا راولپنڈی و اسلام آباد میں ڈینگی وائرس پھیلنے کے پیش نظر سرکاری اور نجی ہسپتالوں کو صحت سہولت پروگرام کے پینل میں ... مزید	ur	1	DengueFever	وزیر اعظم معاون خصوصی برائے صحت ڈاکٹر ظفر مرزا راولپنڈی و اسلام آباد ڈینگی وائرس پھیلنے پیش نظر سرکاری نجی ہسپتالوں صحت سہولت پروگرام پینل	['وزیر اعظم', 'معاون', 'خصوصی برائے صحت ڈاکٹر ظفر مرزا', 'راولپنڈی', 'اسلام آباد', 'ڈینگی وائرس', 'پیش نظر', 'نجی ہسپتالوں', 'صحت سہولت پروگرام', 'پینل']	9
2019-09-22 16:31:09	UrduPoint	,راولپنڈی:ڈینگی مریضوں کی فوری تشخیص اور علاج کے لئے راولپنڈی کے علاقے کوٹھہ کلاں مورگاہ میں پہلے فلٹر کلینک کا افتتاح کر دیا	ur	1	DengueFever	راولپنڈی ڈینگی مریضوں فوری تشخیص علاج راولپنڈی علاقے کوٹھہ کلاں مورگاہ فلٹر کلینک افتتاح	['راولپنڈیڈینگی مریضوں', 'فوری تشخیص', 'علاج', 'لئے راولپنڈی', 'علاقے', 'کوٹھہ کلاں مورگاہ', 'پہلے فلٹر کلینک', 'افتتاح']	10
2019-09-22 16:31:12	UrduPoint	"ق*ڈینگی پر قابو پانے کیلئے سائنسی و روایتی طریقہ کار اختیار کیا جائے ،نسیم صادق
K اگر کسی علاقے میں ڈینگی مریض رپورٹ ہو تو وہاں پر ڈینگی سے متعلقہ تمام معلومات جمع کی جائیں، ... مزید"	ur	1	DengueFever	ق ڈینگی قابو پانے کیلئے سائنسی و روایتی طریقہ کار اختیار نسیم صادق علاقے ڈینگی مریض رپورٹ ڈینگی متعلقہ معلومات جمع	['قڈینگی', 'قابو', 'روایتی طریقہ کار اختیار', 'نسیم صادق', 'علاقے', 'ڈینگی مریض رپورٹ', 'ڈینگی', 'معلومات']	2
2019-09-22 17:35:13	UrduPoint	پیپلزپارٹی سندھ کے رہنمائوں کا پنجاب اور خیبرپختوانخواہ میں ڈینگی کی بگڑتی صورتحال پر تشویش کااظہار	ur	1	DengueFever	پیپلزپارٹی سندھ رہنمائوں پنجاب خیبرپختو انخواہ ڈینگی بگڑتی حال تشویش کااظہار	['پیپلزپارٹی سندھ', 'رہنمائوں', 'پنجاب', 'خیبرپختوانخواہ', 'ڈینگی', 'بگڑتی صورتحال', 'تشویش کااظہار']	12
2019-09-22 18:00:28	UrduPoint	بلوچستان میں ڈینگی کے مرض کے تدارک کیلئے اقدامات کئے گئے ہیں، متاثرہ علاقوں کیلئے ٹیمیں تشکیل دی جاچکی ہے ،وزیر صحت میر نصیب اللہ مری	ur	1	DengueFever	بلوچستان ڈینگی مرض تدارک کیلئے اقدامات متاثرہ علاقوں کیلئے ٹیمیں تشکیل جاچکی وزیر صحت میر نصیب اللہ مری	['بلوچستان', 'ڈینگی', 'مرض', 'تدارک', 'اقدامات', 'متاثرہ علاقوں', 'ٹیمیں تشکیل', 'وزیر صحت', 'میر نصیب اللہ مری']	9
2019-09-22 18:10:22	UrduPoint	ڈپٹی کمشنر حیدرآباد کی متعلقہ افسران کو شہر میں صفائی ستھرائی کے موثر انتظامات اور ملیریا اور ڈینگی سے بچاؤ کے اسپرے کرانے کی ہدایت	ur	1	DengueFever	ڈپٹی کمشنر حیدرآباد متعلقہ افسران شہر صفائی ستھرائی موثر انتظامات ملیریا ڈینگی بچاؤ اسپرے انے ہدایت	['ڈپٹی کمشنر حیدرآباد', 'متعلقہ افسران', 'شہر', 'صفائی ستھرائی', 'موثر انتظامات', 'ڈینگی', 'بچاؤ', 'اسپرے', 'ہدایت']	11
2019-09-23 07:45:38	ExpressNews	پنجاب کے بعد خیبرپختونخوا میں بھی ڈینگی بے قابو	ur	1	DengueFever	پنجاب خیبر پختونخوا ڈینگی قابو	['پنجاب', 'بعد خیبرپختونخوا', 'ڈینگی بے قابو']	10
2019-09-23 09:00:22	UrduPoint	سیکنڈری بورڈ سرگودھا میں’’ ڈینگی کے خاتمہ مہم ‘‘کے حوالے سے تقریب کا انعقاد	ur	1	DengueFever	سیکنڈری بورڈ سرگودھا ڈینگی خاتمہ مہم حوالے تقریب انعقاد	['سیکنڈری بورڈ سرگودھا میں’’ ڈینگی', 'خاتمہ مہم', 'حوالے', 'تقریب', 'انعقاد']	2
2019-09-23 09:25:14	UrduPoint	"راولپنڈی اور اسلام آباد میں ڈینگی مریضوں کی تعداد چار ہزار سے تجاوز کر گئی
شہریوں کیساتھ ضلعی انتظامیہ بھی خوف زدہ ،بیڈز کم، عملہ غائب اور ادویات کی قلت ،سرکاری ہسپتالوں ... مزید"	ur	1	DengueFever	راولپنڈی اسلام آباد ڈینگی مریضوں تعداد چار ہزار تجاوز شہریوں کیساتھ ضلعی انتظامیہ خوف زدہ بیڈز عملہ غائب ادویات قلت سرکاری ہسپتالوں	['راولپنڈی', 'اسلام آباد', 'ڈینگی مریضوں', 'تعداد', 'تجاوز', 'شہریوں کیساتھ', 'ضلعی انتظامیہ', 'خوف', 'زدہ بیڈز', 'کم عملہ', 'ادویات', 'قلت', 'سرکاری ہسپتالوں']	10
2019-09-23 09:40:29	UrduPoint	خانیوال، تعلیمی اداروں میں ڈینگی مچھر سے بچاؤ اوراحتیاطی تدابیر بارے آگاہی کیلئے زیرو پیریڈز کا آغاز	ur	1	DengueFever	خانیوال تعلیمی اداروں ڈینگی مچھر بچاؤ اوراحتیاطی تدابیر آگاہی کیلئے زیرو پیریڈز آغاز	['خانیوال', 'تعلیمی اداروں', 'ڈینگی مچھر', 'بچاؤ', 'اوراحتیاطی تدابیر بارے', 'آگاہی کیلئے زیرو پیریڈز', 'آغاز']	2
2019-09-23 09:55:14	UrduPoint	خانیوال، جب تک ہر فرد اپنا کردار ادا نہیں کرتا اس وقت تک ڈینگی کا مکمل خاتمہ ممکن نہیں، ڈپٹی کمشنر	ur	1	DengueFever	خانیوال فرد کردار ادا وقت ڈینگی خاتمہ ممکن ڈپٹی کمشنر	['خانیوال', 'فرد', 'کردار ادا', 'وقت', 'ڈینگی', 'مکمل خاتمہ', 'ڈپٹی کمشنر']	11
2019-09-23 10:10:20	UrduPoint	"ڈینگی کے خلاف مہم کے لئے ایمرجنسی نافذ کی جانی چاہئے
شہباز شریف کو ڈینگی برادران کہا گیا لیکن انہوں نے اس پر قابو پا کر دکھایا ‘بابا محمد اسحاق"	ur	1	DengueFever	ڈینگی مہم ایمرجنسی نافذ شہباز شریف ڈینگی برادران قابو پا دکھایا بابا محمد اسحاق	['ڈینگی', 'خلاف مہم', 'لئے ایمرجنسی', 'شہباز', 'ڈینگی برادران', 'قابو', 'بابا محمد اسحاق']	2
2019-09-23 10:25:16	UrduPoint	فیصل آباد ڈویژن میں ڈینگی سے بچائو کیلئے فول پروف انتظامات یقینی بنائے گئے ہیں،احتیاطی ، حفاظتی ، تدارکی اقدامات کے تحت انسدادی صورتحال تسلی بخش ہے، ڈویژنل کمشنر محمود ... مزید	ur	1	DengueFever	فیصل آباد ڈویژن ڈینگی بچائو کیلئے فول پروف انتظامات یقینی بنائے احتیاطی حفاظتی تدارکی اقدامات انسدادی حال تسلی بخش ڈویژنل کمشنر محمود	['فیصل آباد ڈویژن', 'ڈینگی', 'بچائو کیلئے فول', 'پروف انتظامات', 'ہیںاحتیاطی', 'حفاظتی تدارکی اقدامات', 'تحت', 'انسدادی صورتحال تسلی', 'ڈویژنل کمشنر محمود']	12
2019-09-23 10:25:32	UrduPoint	"جہلم: انسداد ڈینگی کے سلسلہ میں ڈپٹی کمشنر کی زیر صدارت پرائیویٹ اسکول ایسوسی ایشن کے ساتھ اعلیٰ سطحی اجلاس
ڈپٹی کمشنر محمد سیف انور جپہ نے محکمہ تعلیم کے افسران کو تمام ... مزید"	ur	1	DengueFever	جہلم انسداد ڈینگی سلسلہ ڈپٹی کمشنر زیر صدارت پرائیویٹ کول ایسوسی ایشن اعلی سطحی اجلاس ڈپٹی کمشنر محمد سیف انور جپہ محکمہ تعلیم افسران	['جہلم انسداد ڈینگی', 'سلسلہ', 'ڈپٹی کمشنر', 'زیر صدارت', 'پرائیویٹ اسکول ایسوسی ایشن', 'ساتھ اعلیٰ', 'سطحی اجلاس', 'ڈپٹی کمشنر محمد سیف انور جپہ', 'محکمہ تعلیم', 'افسران']	11
2019-09-23 10:30:22	UrduPoint	"ضلع کوٹلی میں ڈینگی کا کوئی مریض فوت نہیں ہوا ‘ڈسٹرکٹ ہیلتھ آفیسر کوٹلی
محکمہ صحت عامہ ڈینگی سے بچائو کے لئے حفاظتی تدابیر کے حوالے سے عوام میں شعور بیدار کرنے کی غرض ... مزید"	ur	1	DengueFever	ضلع کوٹلی ڈینگی مریض فوت ڈسٹرکٹ ہیلتھ آفیسر کوٹلی محکمہ صحت عامہ ڈینگی بچائو حفاظتی تدابیر حوالے عوام شعور بیدار غرض	['ضلع کوٹلی', 'ڈینگی', 'مریض', 'ڈسٹرکٹ ہیلتھ آفیسر کوٹلی محکمہ صحت عامہ ڈینگی', 'بچائو', 'لئے', 'حفاظتی تدابیر', 'حوالے', 'عوام', 'شعور', 'غرض']	9
2019-09-23 11:21:56	UrduPoint	"وہاڑی:ڈپٹی کمشنر عرفان علی کاٹھیا کا ڈی ایچ کیو ہسپتال وہاڑی کادورہ
ہسپتال میں ڈینگی کے مریضوں کی عیادت اور ادویات کے بارے میں دریافت کیا"	ur	1	DengueFever	وہاڑی ڈپٹی کمشنر عرفان علی کاٹھیا ڈی ایچ کیو ہسپتال وہاڑی دورہ ہسپتال ڈینگی مریضوں عیادت ادویات دریافت	['وہاڑیڈپٹی کمشنر عرفان علی کاٹھیا', 'ڈی ایچ کیو ہسپتال وہاڑی کادورہ ہسپتال', 'ڈینگی', 'مریضوں', 'عیادت', 'ادویات', 'بارے', 'دریافت']	1
2019-09-23 11:30:23	UrduPoint	گذشتہ 48 گھنٹوں کے دوران ڈینگی کے مریضوں کی تعداد میں اضافہ ، پنجاب میں 17 فیصد مریضوں کا تعلق خطہ پوٹھوہار سے ہے، وزارت نیشنل ہیلتھ سروسز	ur	1	DengueFever	گذشتہ گھنٹوں ڈینگی مریضوں تعداد اضافہ پنجاب فیصد مریضوں تعلق خطہ پوٹھوہار وزارت نیشنل ہیلتھ سروسز	['گذشتہ گھنٹوں', 'دوران ڈینگی', 'مریضوں', 'تعداد', 'اضافہ پنجاب', 'فیصد مریضوں', 'تعلق خطہ پوٹھوہار', 'وزارت نیشنل ہیلتھ سروسز']	10
2019-09-23 11:50:20	UrduPoint	خانیوال ۔جب تک ہر فرد اپنا کردار ادا نہیں کرتا اس وقت تک ڈینگی کا مکمل خاتمہ ممکن نہیں،ڈپٹی کمشنرخانیوال	ur	1	DengueFever	خانیوال فرد کردار ادا وقت ڈینگی خاتمہ ممکن ڈپٹی کمشنرخانیوال	['خانیوال ۔جب', 'فرد', 'کردار ادا', 'وقت', 'ڈینگی', 'مکمل خاتمہ', 'ممکن نہیںڈپٹی کمشنرخانیوال']	11
2019-09-23 11:50:20	UrduPoint	خانیوال ۔ضلع خانیوال میں ڈینگی کا کوئی مریض سامنے نہیں آیا، سی ای او ہیلتھ خانیوال	ur	1	DengueFever	خانیوال ضلع خانیوال ڈینگی مریض آیا ای او ہیلتھ خانیوال	['خانیوال ۔ضلع خانیوال', 'ڈینگی', 'مریض سامنے', 'سی ای او ہیلتھ خانیوال']	2
2019-09-23 12:00:30	UrduPoint	"وہاڑی: احتیاطی تدابیر اختیار کر کے کافی حد تک مچھر کے لاروے کی افزائش کو روکا جا سکتا ہے:ڈپٹی کمشنر عرفان علی کاٹھیا
انسداد ِ ڈینگی کے حوالے سے ڈپٹی کمشنر آفس میں خصوصی ... مزید"	ur	1	DengueFever	وہاڑی احتیاطی تدابیر اختیار فی حد مچھر لاروے افزائش روکا ڈپٹی کمشنر عرفان علی کاٹھیا انسداد ڈینگی حوالے ڈپٹی کمشنر آفس خصوصی	['وہاڑی', 'احتیاطی تدابیر اختیار', 'حد', 'مچھر', 'لاروے', 'افزائش', 'ہےڈپٹی کمشنر عرفان علی کاٹھیا انسداد', 'ڈینگی', 'حوالے', 'ڈپٹی کمشنر آفس']	11
2019-09-23 12:47:49	UrduPoint	پنجاب کے بعد خیبرپختونخوا میں بھی ڈینگی بے قابو ہوگیا،ہسپتالوں میں ڈینگی مریضوں کی تعداد 500 ہوگئی	ur	1	DengueFever	پنجاب خیبر پختونخوا ڈینگی قابو ہسپتالوں ڈینگی مریضوں تعداد	['پنجاب', 'بعد خیبرپختونخوا', 'ڈینگی بے قابو ہوگیاہسپتالوں', 'ڈینگی مریضوں', 'تعداد']	10
2019-09-23 12:52:03	UrduPoint	ساہیوال کو ڈینگی فری بنانے کے لئے سخت اقدامات شروع کر دیئے گئے ہیں،ڈپٹی کمشنرساہیوال محمدزمان وٹو	ur	1	DengueFever	ساہیوال ڈینگی فری بنانے سخت اقدامات شروع ڈپٹی کمشنرساہیوال محمدزمان وٹو	['ساہیوال', 'ڈینگی فری', 'لئے', 'سخت اقدامات شروع', 'ہیںڈپٹی کمشنرساہیوال محمدزمان وٹو']	11
2019-09-23 13:46:08	UrduPoint	"ن)لیگ کے وفد کا ڈینگی کے حوالے سے میو ہسپتال کا دورہ ،

مریضوں کی عیادت کی اور سہولیات کاجائزہ لیا 
پنجاب میں ڈینگی وائرس کے ذمہ داروزیر اعلیٰ اور وزیر صحت ہیں،وزیر صحت ... مزید"	ur	1	DengueFever	ن لیگ وفد ڈینگی حوالے میو ہسپتال دورہ مریضوں عیادت سہولیات جائزہ پنجاب ڈینگی وائرس ذمہ داروزیر اعلی وزیر صحت وزیر صحت	['نلیگ', 'وفد', 'ڈینگی', 'حوالے', 'میو ہسپتال', 'دورہ مریضوں', 'عیادت', 'سہولیات', 'پنجاب', 'ڈینگی وائرس', 'ذمہ', 'داروزیر اعلیٰ', 'وزیر صحت', 'ہیںوزیر صحت']	9
